station,timeJ:,t090C:,t190C:,c0uS/cm:,c1uS/cm:,sal00:,sal11:,depSM:,density00:,fluroescence,sbeox0Mm/L:,sbeox0(%sat),v6:,upoly0:,latitude:,longitude:,prDM:,prDE:,flag:
C4,120.901315,10.1312,10.1279,3.71E+04,3.71E+04,33.7869,33.7722,106,1026.4659,4.91E-01,167.32,59.038,0,19.053522,36.79586,-121.87892,106.815,154.922,0.00E+00
C4,120.901344,10.102,10.1025,3.70E+04,3.70E+04,33.7911,33.7763,107,1026.4787,5.26E-01,167.046,58.906,0,18.63277,36.79586,-121.87892,107.823,156.384,0.00E+00
C4,120.90136,10.0885,10.0871,3.70E+04,3.70E+04,33.7962,33.7815,108,1026.4896,4.98E-01,167.953,59.21,0,18.295203,36.79586,-121.87892,108.831,157.846,0.00E+00
C4,120.901379,10.0906,10.0897,3.70E+04,3.70E+04,33.7977,33.7831,109,1026.495,4.77E-01,168.865,59.535,0,18.608198,36.79586,-121.87892,109.839,159.308,0.00E+00
C4,120.901413,10.0908,10.0901,3.70E+04,3.70E+04,33.7974,33.7828,110,1026.4992,4.68E-01,171.976,60.632,0,19.150164,36.79586,-121.87892,110.847,160.77,0.00E+00
C4,120.901433,10.089,10.0879,3.70E+04,3.70E+04,33.7977,33.7833,111,1026.5043,4.50E-01,171.087,60.316,0,19.295225,36.79586,-121.87892,111.855,162.232,0.00E+00
C4,120.901453,10.0883,10.0876,3.70E+04,3.70E+04,33.7976,33.7831,112,1026.5089,4.80E-01,170.588,60.139,0,19.39657,36.79586,-121.87892,112.863,163.694,0.00E+00
C4,120.901477,10.0842,10.0845,3.70E+04,3.70E+04,33.7977,33.7829,113,1026.5143,4.44E-01,170.018,59.933,0,19.370666,36.79586,-121.87892,113.871,165.156,0.00E+00
C4,120.901504,10.0527,10.0534,3.70E+04,3.70E+04,33.799,33.7846,114,1026.5253,4.86E-01,169.272,59.63,0,19.477017,36.79586,-121.87892,114.879,166.618,0.00E+00
C4,120.901524,10.0229,10.0269,3.70E+04,3.70E+04,33.8026,33.787,115,1026.5377,4.73E-01,167.691,59.036,0,19.671019,36.79586,-121.87892,115.887,168.08,0.00E+00
C4,120.90155,10.0157,10.0154,3.70E+04,3.70E+04,33.8033,33.7885,116,1026.5441,4.54E-01,161.624,56.891,0,19.691003,36.79586,-121.87892,116.895,169.542,0.00E+00
C4,120.901567,10.0135,10.0126,3.70E+04,3.70E+04,33.8049,33.7905,117,1026.5503,4.55E-01,161.442,56.825,0,19.754372,36.79586,-121.87892,117.903,171.004,0.00E+00
C4,120.901599,10.0132,10.0131,3.70E+04,3.70E+04,33.8059,33.7911,118,1026.5557,4.50E-01,161.411,56.814,0,19.986999,36.79586,-121.87892,118.911,172.466,0.00E+00
C4,120.901624,9.9911,9.9906,3.70E+04,3.70E+04,33.811,33.7965,119,1026.568,5.26E-01,161.553,56.839,0,19.937919,36.79586,-121.87892,119.919,173.928,0.00E+00
C4,120.90164,9.9858,9.985,3.70E+04,3.70E+04,33.812,33.7974,120,1026.5742,5.47E-01,161.121,56.681,0,19.99266,36.79586,-121.87892,120.927,175.39,0.00E+00
C4,120.901668,9.9917,9.9894,3.70E+04,3.70E+04,33.8105,33.7961,121,1026.5766,4.55E-01,158.322,55.703,0,20.068803,36.79586,-121.87892,121.935,176.852,0.00E+00
C4,120.90169,9.9453,9.9453,3.69E+04,3.69E+04,33.8172,33.8031,122,1026.5943,4.15E-01,159.102,55.923,0,19.998185,36.79586,-121.87892,122.943,178.314,0.00E+00
C4,120.901706,9.9193,9.9187,3.69E+04,3.69E+04,33.8216,33.8067,123,1026.6067,4.44E-01,158.816,55.793,0,19.999945,36.79586,-121.87892,123.951,179.776,0.00E+00
C4,120.901739,9.8989,9.9032,3.69E+04,3.69E+04,33.8241,33.8081,124,1026.6167,4.55E-01,154.274,54.174,0,20.538283,36.79586,-121.87892,124.959,181.238,0.00E+00
C4,120.901771,9.8362,9.8443,3.69E+04,3.68E+04,33.8302,33.8153,125,1026.6367,4.52E-01,152.072,53.329,0,20.718541,36.79586,-121.87892,125.967,182.7,0.00E+00
C4,120.901786,9.8169,9.819,3.68E+04,3.68E+04,33.8317,33.8169,126,1026.6457,3.97E-01,149.877,52.538,0,20.69004,36.79586,-121.87892,126.975,184.162,0.00E+00
C4,120.901812,9.811,9.8139,3.68E+04,3.68E+04,33.8312,33.8165,127,1026.6508,3.97E-01,147.479,51.691,0,21.771275,36.79586,-121.87892,127.983,185.624,0.00E+00
C4,120.901829,9.7812,9.7871,3.68E+04,3.68E+04,33.8339,33.8186,128,1026.6626,3.75E-01,147.963,51.828,0,21.670597,36.79586,-121.87892,128.991,187.086,0.00E+00
C4,120.901856,9.7377,9.7367,3.68E+04,3.68E+04,33.8407,33.8263,129,1026.6798,4.54E-01,148.435,51.946,0,21.407098,36.79586,-121.87892,130,188.548,0.00E+00
C4,120.901878,9.6991,9.6986,3.67E+04,3.67E+04,33.8528,33.8382,130,1026.7003,3.79E-01,148.424,51.902,0,21.533067,36.79586,-121.87892,131.008,190.01,0.00E+00
C4,120.9019,9.687,9.6891,3.67E+04,3.67E+04,33.8563,33.8408,131,1026.7096,3.35E-01,145.761,50.959,0,22.012421,36.79586,-121.87892,132.016,191.472,0.00E+00
C4,120.901941,9.6847,9.684,3.67E+04,3.67E+04,33.8558,33.8416,132,1026.7142,3.43E-01,140.506,49.119,0,23.176832,36.79586,-121.87892,133.024,192.935,0.00E+00
C4,120.901951,9.6474,9.6525,3.67E+04,3.67E+04,33.8611,33.8454,133,1026.7291,3.66E-01,142.23,49.683,0,23.126863,36.79586,-121.87892,134.032,194.397,0.00E+00
C4,120.901965,9.3964,9.4009,3.65E+04,3.65E+04,33.9048,33.8884,134,1026.8096,3.68E-01,142.705,49.589,0,23.0805,36.79586,-121.87892,135.04,195.859,0.00E+00
C4,120.901994,9.3805,9.3903,3.65E+04,3.65E+04,33.9053,33.8892,135,1026.8172,3.17E-01,126.985,44.11,0,23.239342,36.79586,-121.87892,136.048,197.321,0.00E+00
C4,120.902029,9.3307,9.3489,3.65E+04,3.65E+04,33.9096,33.8914,136,1026.8334,2.74E-01,119.177,41.354,0,24.004803,36.79586,-121.87892,137.056,198.783,0.00E+00
C4,120.902044,9.2387,9.239,3.64E+04,3.64E+04,33.9233,33.9099,137,1026.8638,3.07E-01,120.694,41.8,0,23.938321,36.79586,-121.87892,138.064,200.245,0.00E+00
C4,120.902063,9.2138,9.2154,3.64E+04,3.64E+04,33.9271,33.9127,138,1026.8754,2.79E-01,117.564,40.695,0,24.308621,36.79586,-121.87892,139.072,201.707,0.00E+00
C4,120.90208,9.1923,9.1922,3.64E+04,3.63E+04,33.9295,33.9157,139,1026.8854,2.61E-01,115.108,39.826,0,26.133227,36.79586,-121.87892,140.08,203.169,0.00E+00
C4,120.902116,9.2109,9.2143,3.64E+04,3.64E+04,33.9258,33.9114,140,1026.884,2.27E-01,113.617,39.325,0,25.944792,36.79586,-121.87892,141.089,204.632,0.00E+00
C4,120.902138,9.118,9.118,3.63E+04,3.63E+04,33.9412,33.9269,141,1026.9157,2.33E-01,114.887,39.687,0,25.783176,36.79586,-121.87892,142.097,206.094,0.00E+00
C4,120.902162,9.0658,9.0726,3.63E+04,3.63E+04,33.9481,33.9329,142,1026.9342,2.35E-01,108.246,37.352,0,26.047841,36.79586,-121.87892,143.105,207.556,0.00E+00
C4,120.902174,9.028,9.0303,3.62E+04,3.62E+04,33.9547,33.9403,143,1026.9501,2.06E-01,105.966,36.536,0,26.241759,36.79586,-121.87892,144.113,209.018,0.00E+00
C4,120.902208,9.0508,9.0439,3.63E+04,3.62E+04,33.9497,33.9365,144,1026.947,1.97E-01,102.267,35.278,0,26.797689,36.79586,-121.87892,145.121,210.48,0.00E+00
C4,120.902234,8.9717,8.9755,3.62E+04,3.62E+04,33.9606,33.9464,145,1026.9729,1.80E-01,103.924,35.789,0,27.500907,36.79586,-121.87892,146.129,211.943,0.00E+00
C4,120.902248,8.9119,8.9129,3.62E+04,3.61E+04,33.9717,33.9579,146,1026.9958,2.02E-01,104.525,35.951,0,28.056093,36.79586,-121.87892,147.137,213.405,0.00E+00
C4,120.902268,8.8818,8.8827,3.61E+04,3.61E+04,33.9757,33.9611,147,1027.0083,1.91E-01,100.881,34.676,0,27.959644,36.79586,-121.87892,148.146,214.867,0.00E+00
C4,120.902303,8.91,8.9091,3.61E+04,3.61E+04,33.9709,33.9565,148,1027.0046,1.56E-01,96.647,33.24,0,28.141312,36.79586,-121.87892,149.154,216.329,0.00E+00
C4,120.902324,8.8386,8.8354,3.61E+04,3.61E+04,33.9817,33.969,149,1027.0291,1.47E-01,98.86,33.949,0,28.350423,36.79586,-121.87892,150.162,217.791,0.00E+00
C4,120.902342,8.834,8.8346,3.61E+04,3.61E+04,33.9822,33.9677,150,1027.0348,1.63E-01,98.992,33.991,0,28.685165,36.79586,-121.87892,151.17,219.254,0.00E+00
C4,120.90237,8.8316,8.8273,3.61E+04,3.61E+04,33.9814,33.968,151,1027.0391,1.46E-01,95.382,32.75,0,29.120474,36.79586,-121.87892,152.178,220.716,0.00E+00
C4,120.9024,8.8238,8.8269,3.61E+04,3.61E+04,33.9825,33.9672,152,1027.0458,1.56E-01,95.65,32.837,0,28.702483,36.79586,-121.87892,153.186,222.178,0.00E+00
C4,120.902418,8.7928,8.792,3.61E+04,3.60E+04,33.9867,33.9729,153,1027.0587,1.43E-01,95.526,32.772,0,29.379388,36.79586,-121.87892,154.195,223.64,0.00E+00
C4,120.90244,8.7529,8.7548,3.60E+04,3.60E+04,33.9916,33.9764,154,1027.0734,1.45E-01,95.394,32.699,0,29.231348,36.79586,-121.87892,155.203,225.103,0.00E+00
C4,120.902473,8.7411,8.7326,3.60E+04,3.60E+04,33.9893,33.9783,155,1027.0781,1.23E-01,98.103,33.619,0,29.350081,36.79586,-121.87892,156.211,226.565,0.00E+00
C4,120.902483,8.6556,8.6545,3.60E+04,3.59E+04,34.0031,33.9896,156,1027.1071,1.33E-01,96.409,32.978,0,29.423629,36.79586,-121.87892,157.219,228.027,0.00E+00
C4,120.902515,8.6805,8.6825,3.60E+04,3.60E+04,33.9992,33.9845,157,1027.1046,1.25E-01,98.163,33.596,0,29.58873,36.79586,-121.87892,158.227,229.489,0.00E+00
C4,120.902538,8.6513,8.6417,3.59E+04,3.59E+04,34.0041,33.9916,158,1027.1177,1.09E-01,99.285,33.959,0,29.774236,36.79586,-121.87892,159.236,230.952,0.00E+00
C4,120.902555,8.6373,8.636,3.59E+04,3.59E+04,34.0059,33.9918,159,1027.1258,1.23E-01,98.248,33.594,0,29.407001,36.79586,-121.87892,160.244,232.414,0.00E+00
C4,120.902581,8.6346,8.6346,3.59E+04,3.59E+04,34.0057,33.9913,160,1027.1307,1.15E-01,98.287,33.605,0,29.477914,36.79586,-121.87892,161.252,233.876,0.00E+00
C4,120.902608,8.6339,8.6348,3.59E+04,3.59E+04,34.0054,33.9911,161,1027.1352,1.09E-01,98.407,33.646,0,29.343637,36.79586,-121.87892,162.26,235.338,0.00E+00
C4,120.90263,8.6316,8.6305,3.59E+04,3.59E+04,34.0053,33.9913,162,1027.1401,1.09E-01,98.327,33.617,0,29.330209,36.79586,-121.87892,163.268,236.801,0.00E+00
C4,120.902643,8.6302,8.6294,3.59E+04,3.59E+04,34.0053,33.9912,163,1027.1449,1.16E-01,98.39,33.637,0,29.819987,36.79586,-121.87892,164.277,238.263,0.00E+00
C4,120.902684,8.6336,8.6338,3.59E+04,3.59E+04,34.0049,33.9904,164,1027.1486,1.03E-01,98.353,33.627,0,29.428653,36.79586,-121.87892,165.285,239.725,0.00E+00
C4,120.902702,8.6268,8.6259,3.59E+04,3.59E+04,34.0054,33.9913,165,1027.1546,1.16E-01,98.256,33.589,0,29.380558,36.79586,-121.87892,166.293,241.188,0.00E+00
C4,120.902713,8.618,8.6174,3.59E+04,3.59E+04,34.0067,33.9923,166,1027.1616,1.25E-01,98.168,33.553,0,29.37671,36.79586,-121.87892,167.301,242.65,0.00E+00
C4,120.902749,8.6236,8.6233,3.59E+04,3.59E+04,34.0059,33.9914,167,1027.1646,1.08E-01,97.87,33.455,0,29.471406,36.79586,-121.87892,168.31,244.112,0.00E+00
C4,120.902779,8.6143,8.614,3.59E+04,3.59E+04,34.007,33.9927,168,1027.1716,1.07E-01,98.11,33.53,0,29.894268,36.79586,-121.87892,169.318,245.575,0.00E+00
C4,120.902793,8.6122,8.6118,3.59E+04,3.59E+04,34.0072,33.9928,169,1027.1767,1.09E-01,97.862,33.444,0,29.879772,36.79586,-121.87892,170.326,247.037,0.00E+00
C4,120.902824,8.6115,8.6116,3.59E+04,3.59E+04,34.0072,33.9927,170,1027.1813,1.07E-01,97.036,33.161,0,29.697351,36.79586,-121.87892,171.335,248.5,0.00E+00
C4,120.902845,8.6099,8.6092,3.59E+04,3.59E+04,34.0075,33.9931,171,1027.1865,1.12E-01,97.044,33.163,0,29.702384,36.79586,-121.87892,172.342,249.962,0.00E+00
C4,120.902865,8.609,8.6096,3.59E+04,3.59E+04,34.0077,33.993,172,1027.1913,1.11E-01,96.88,33.106,0,30.052549,36.79586,-121.87892,173.351,251.424,0.00E+00
C4,120.902895,8.6006,8.6014,3.59E+04,3.59E+04,34.0092,33.9944,173,1027.1984,1.07E-01,96.948,33.123,0,29.926967,36.79586,-121.87892,174.359,252.887,0.00E+00
C4,120.902923,8.584,8.5845,3.59E+04,3.59E+04,34.0112,33.997,174,1027.2071,9.82E-02,96.873,33.086,0,30.030324,36.79586,-121.87892,175.368,254.349,0.00E+00
C4,120.902933,8.5567,8.5557,3.59E+04,3.59E+04,34.0163,34.0024,175,1027.22,1.06E-01,96.145,32.818,0,29.750603,36.79586,-121.87892,176.376,255.811,0.00E+00
C4,120.902955,8.5596,8.5608,3.59E+04,3.59E+04,34.0158,34.001,176,1027.2238,1.07E-01,95.406,32.568,0,29.805015,36.79586,-121.87892,177.384,257.274,0.00E+00
C4,120.902991,8.5483,8.5521,3.59E+04,3.59E+04,34.018,34.0024,177,1027.2319,1.08E-01,95.441,32.572,0,30.036151,36.79586,-121.87892,178.392,258.736,0.00E+00
C4,120.903019,8.5361,8.5379,3.59E+04,3.59E+04,34.0195,34.0049,178,1027.2395,1.02E-01,95.213,32.486,0,30.060077,36.79586,-121.87892,179.401,260.199,0.00E+00
C4,120.90303,8.5316,8.5314,3.59E+04,3.59E+04,34.0204,34.006,179,1027.2455,1.06E-01,94.85,32.359,0,30.06161,36.79586,-121.87892,180.409,261.661,0.00E+00
C4,120.903053,8.532,8.5303,3.59E+04,3.58E+04,34.0201,34.0059,180,1027.2498,1.06E-01,94.621,32.281,0,30.108295,36.79586,-121.87892,181.417,263.123,0.00E+00
C4,120.903081,8.5212,8.521,3.59E+04,3.58E+04,34.0218,34.0072,181,1027.2574,1.05E-01,94.557,32.252,0,30.35306,36.79586,-121.87892,182.426,264.586,0.00E+00
C4,120.903098,8.5177,8.5171,3.59E+04,3.58E+04,34.0221,34.0076,182,1027.2628,1.02E-01,94.501,32.23,0,30.048885,36.79586,-121.87892,183.434,266.048,0.00E+00
C4,120.90313,8.5141,8.5145,3.59E+04,3.58E+04,34.0225,34.0078,183,1027.2683,1.08E-01,94.149,32.108,0,29.968288,36.79586,-121.87892,184.442,267.511,0.00E+00
C4,120.903158,8.5014,8.501,3.58E+04,3.58E+04,34.0241,34.0096,184,1027.2761,1.16E-01,93.925,32.023,0,30.245267,36.79586,-121.87892,185.451,268.973,0.00E+00
C4,120.903174,8.5038,8.5026,3.58E+04,3.58E+04,34.0238,34.0093,185,1027.2801,1.10E-01,93.707,31.95,0,30.302465,36.79586,-121.87892,186.459,270.436,0.00E+00
C4,120.903192,8.5038,8.5029,3.58E+04,3.58E+04,34.0235,34.0091,186,1027.2844,1.06E-01,93.328,31.821,0,30.30691,36.79586,-121.87892,187.467,271.898,0.00E+00
C4,120.903223,8.5028,8.5022,3.58E+04,3.58E+04,34.0236,34.0091,187,1027.2892,1.01E-01,93.526,31.887,0,30.442821,36.79586,-121.87892,188.476,273.361,0.00E+00
C4,120.903255,8.5007,8.4998,3.58E+04,3.58E+04,34.0239,34.0094,188,1027.2944,9.77E-02,93.52,31.884,0,30.341325,36.79586,-121.87892,189.484,274.823,0.00E+00
C4,120.903272,8.499,8.4977,3.58E+04,3.58E+04,34.0238,34.0095,189,1027.2992,1.05E-01,93.429,31.852,0,30.163961,36.79586,-121.87892,190.492,276.286,0.00E+00
C4,120.903296,8.4969,8.4979,3.58E+04,3.58E+04,34.0241,34.0093,190,1027.3043,1.04E-01,93.27,31.796,0,30.305856,36.79586,-121.87892,191.501,277.748,0.00E+00
C4,120.903327,8.4899,8.4897,3.58E+04,3.58E+04,34.0244,34.0099,191,1027.3102,1.04E-01,93.208,31.77,0,30.595117,36.79586,-121.87892,192.509,279.211,0.00E+00
C4,120.903354,8.4819,8.4817,3.58E+04,3.58E+04,34.025,34.0107,192,1027.3165,1.03E-01,93.033,31.705,0,30.628789,36.79586,-121.87892,193.517,280.673,0.00E+00
C4,120.903371,8.4787,8.48,3.58E+04,3.58E+04,34.0257,34.0108,193,1027.3222,1.03E-01,92.748,31.606,0,30.587889,36.79586,-121.87892,194.526,282.136,0.00E+00
C4,120.903403,8.4766,8.4742,3.58E+04,3.58E+04,34.0259,34.0115,194,1027.3272,1.05E-01,91.86,31.301,0,30.330977,36.79586,-121.87892,195.534,283.598,0.00E+00
C4,120.903436,8.4731,8.4738,3.58E+04,3.58E+04,34.026,34.0113,195,1027.3325,1.06E-01,91.924,31.321,0,30.923505,36.79586,-121.87892,196.543,285.061,0.00E+00
C4,120.90345,8.4721,8.4705,3.58E+04,3.58E+04,34.0262,34.012,196,1027.3373,1.04E-01,91.73,31.254,0,30.918312,36.79586,-121.87892,197.551,286.523,0.00E+00
C4,120.903473,8.4702,8.4694,3.58E+04,3.58E+04,34.0267,34.012,197,1027.3426,1.06E-01,91.641,31.222,0,30.848341,36.79586,-121.87892,198.559,287.986,0.00E+00
C4,120.903505,8.4642,8.4635,3.58E+04,3.58E+04,34.0274,34.0129,198,1027.3487,1.07E-01,91.464,31.158,0,30.925032,36.79586,-121.87892,199.568,289.449,0.00E+00
C4,120.903533,8.4591,8.4588,3.58E+04,3.58E+04,34.0281,34.0134,199,1027.3546,1.00E-01,91.151,31.048,0,30.63081,36.79586,-121.87892,200.576,290.911,0.00E+00
C4,120.903579,8.4589,8.4584,3.58E+04,3.58E+04,34.0281,34.0135,200,1027.3592,1.07E-01,90.356,30.777,0,30.819244,36.79586,-121.87892,201.585,292.374,0.00E+00
C4,120.903649,8.4533,8.4529,3.58E+04,3.58E+04,34.0289,34.0141,201,1027.3653,1.06E-01,90.355,30.773,0,31.067121,36.79586,-121.87892,202.593,293.836,0.00E+00
C5,120.932672,13.2133,13.2088,3.15E+04,3.87E+04,26.237,32.6837,1,1019.5868,1.38E-01,312.124,112.109,0,-6.6095452,36.79758,-121.85672,1.007,1.461,0.00E+00
C5,120.93277,13.2547,13.2583,3.50E+04,3.95E+04,29.2784,33.3525,2,1021.9302,8.28E-01,275.243,100.746,0,-5.6069544,36.79758,-121.85672,2.015,2.922,0.00E+00
C5,120.93281,13.2503,13.2575,3.98E+04,3.95E+04,33.6663,33.379,3,1025.3227,1.01E+00,232.601,87.63,0,-5.8809556,36.79758,-121.85672,3.022,4.383,0.00E+00
C5,120.932849,13.2224,13.2321,3.94E+04,3.68E+04,33.3451,30.9024,4,1025.0849,1.05E+00,230.131,86.437,0,-5.9012695,36.79758,-121.85672,4.03,5.845,0.00E+00
C5,120.933609,13.0858,13.1219,3.66E+04,7.45E+03,30.8484,5.5791,5,1023.1895,7.11E-01,331.277,122.271,0,-5.8046663,36.79758,-121.85672,5.037,7.306,0.00E+00
C5,120.93408,13.1541,13.1598,3.97E+04,4.14E+04,33.6657,35.1002,6,1025.3554,8.32E-01,320.352,120.392,0,-6.0971175,36.79758,-121.85672,6.045,8.767,0.00E+00
C5,120.934039,13.0319,13.043,3.94E+04,3.94E+04,33.5252,33.5131,7,1025.2758,1.15E+00,317.956,119.09,0,-5.8720374,36.79758,-121.85672,7.052,10.228,0.00E+00
C5,120.93406,12.9955,13.0058,3.94E+04,3.94E+04,33.5279,33.5128,8,1025.2896,1.12E+00,315.264,117.995,0,-5.819313,36.79758,-121.85672,8.06,11.69,0.00E+00
C5,120.93409,12.9377,12.9392,3.94E+04,3.94E+04,33.5311,33.518,9,1025.308,1.48E+00,311.079,116.292,0,-5.4703168,36.79758,-121.85672,9.067,13.151,0.00E+00
C5,120.934106,12.8325,12.8355,3.93E+04,3.93E+04,33.5396,33.5249,10,1025.3399,1.59E+00,311.185,116.085,0,-5.4298506,36.79758,-121.85672,10.075,14.612,0.00E+00
C5,120.934129,12.7824,12.7981,3.92E+04,3.92E+04,33.5396,33.5258,11,1025.3542,1.95E+00,303.383,113.057,0,-5.2530284,36.79758,-121.85672,11.082,16.073,0.00E+00
C5,120.93415,12.7523,12.7707,3.92E+04,3.92E+04,33.54,33.5243,12,1025.3649,1.77E+00,295.956,110.221,0,-4.99772,36.79758,-121.85672,12.09,17.534,0.00E+00
C5,120.934171,12.6827,12.6867,3.91E+04,3.91E+04,33.542,33.528,13,1025.3846,1.75E+00,294.128,109.384,0,-4.707261,36.79758,-121.85672,13.097,18.996,0.00E+00
C5,120.934198,12.6336,12.6546,3.91E+04,3.91E+04,33.5422,33.5276,14,1025.3989,1.74E+00,290.745,108.015,0,-4.3152474,36.79758,-121.85672,14.104,20.457,0.00E+00
C5,120.934213,12.5535,12.5553,3.90E+04,3.90E+04,33.5452,33.5314,15,1025.4213,1.75E+00,290.027,107.571,0,-3.9549752,36.79758,-121.85672,15.112,21.918,0.00E+00
C5,120.934238,12.5024,12.5166,3.90E+04,3.90E+04,33.5473,33.5316,16,1025.4374,1.78E+00,286.257,106.062,0,-3.2985638,36.79758,-121.85672,16.12,23.379,0.00E+00
C5,120.934266,12.4507,12.4495,3.89E+04,3.89E+04,33.5467,33.5338,17,1025.4514,2.07E+00,282.276,104.474,0,-2.9139107,36.79758,-121.85672,17.127,24.841,0.00E+00
C5,120.93428,12.3999,12.4099,3.89E+04,3.89E+04,33.549,33.5344,18,1025.4675,2.12E+00,281.423,104.05,0,-3.1845259,36.79758,-121.85672,18.135,26.302,0.00E+00
C5,120.934307,12.3641,12.3662,3.89E+04,3.88E+04,33.5492,33.5347,19,1025.4791,1.85E+00,278.655,102.949,0,-2.0579834,36.79758,-121.85672,19.142,27.763,0.00E+00
C5,120.934332,12.3066,12.3365,3.88E+04,3.88E+04,33.5506,33.5345,20,1025.4957,1.71E+00,277.11,102.256,0,-1.8842702,36.79758,-121.85672,20.15,29.225,0.00E+00
C5,120.93435,12.2352,12.2374,3.87E+04,3.87E+04,33.5539,33.5394,21,1025.5165,1.62E+00,275.252,101.421,0,-1.8894769,36.79758,-121.85672,21.157,30.686,0.00E+00
C5,120.934369,12.1671,12.1778,3.87E+04,3.87E+04,33.5567,33.5408,22,1025.5362,1.70E+00,272.976,100.442,0,-1.1815749,36.79758,-121.85672,22.165,32.147,0.00E+00
C5,120.934395,12.0595,12.0769,3.86E+04,3.86E+04,33.5595,33.5433,23,1025.5633,1.57E+00,269.352,98.887,0,-0.7045178,36.79758,-121.85672,23.172,33.608,0.00E+00
C5,120.934417,11.9259,11.9329,3.85E+04,3.85E+04,33.5636,33.5486,24,1025.5963,1.78E+00,265.958,97.37,0,-0.718726,36.79758,-121.85672,24.18,35.07,0.00E+00
C5,120.934443,11.8783,11.8928,3.84E+04,3.84E+04,33.5671,33.5505,25,1025.6125,1.97E+00,256.926,93.971,0,-0.0209478,36.79758,-121.85672,25.187,36.531,0.00E+00
C5,120.934462,11.8297,11.8283,3.84E+04,3.84E+04,33.5705,33.5576,26,1025.6287,2.40E+00,256.365,93.672,0,1.0034501,36.79758,-121.85672,26.195,37.993,0.00E+00
C5,120.93448,11.8004,11.802,3.84E+04,3.84E+04,33.5757,33.5608,27,1025.6428,2.40E+00,256.553,93.686,0,1.5312299,36.79758,-121.85672,27.202,39.454,0.00E+00
C5,120.934502,11.6986,11.7028,3.83E+04,3.83E+04,33.588,33.572,28,1025.6759,2.04E+00,254.828,92.864,0,2.7050716,36.79758,-121.85672,28.21,40.915,0.00E+00
C5,120.934531,11.6688,11.6756,3.83E+04,3.82E+04,33.5895,33.5741,29,1025.6871,1.44E+00,246.177,89.655,0,2.5657079,36.79758,-121.85672,29.217,42.376,0.00E+00
C5,120.934555,11.6222,11.623,3.82E+04,3.82E+04,33.589,33.5757,30,1025.6999,1.15E+00,242.934,88.387,0,3.1054867,36.79758,-121.85672,30.225,43.838,0.00E+00
C5,120.934574,11.5574,11.5623,3.82E+04,3.81E+04,33.5889,33.5761,31,1025.7163,1.10E+00,242.65,88.163,0,3.8356664,36.79758,-121.85672,31.233,45.299,0.00E+00
C5,120.934587,11.4878,11.4869,3.81E+04,3.81E+04,33.5926,33.5796,32,1025.7366,8.91E-01,236.66,85.862,0,4.0400115,36.79758,-121.85672,32.24,46.76,0.00E+00
C5,120.93461,11.5147,11.514,3.81E+04,3.81E+04,33.5905,33.5771,33,1025.7345,6.80E-01,223.247,81.039,0,5.3213082,36.79758,-121.85672,33.248,48.222,0.00E+00
C5,120.934647,11.4739,11.4897,3.81E+04,3.81E+04,33.5911,33.5766,34,1025.747,5.08E-01,223.767,81.159,0,5.5011243,36.79758,-121.85672,34.256,49.683,0.00E+00
C5,120.934663,11.4423,11.4421,3.81E+04,3.80E+04,33.5936,33.5803,35,1025.7593,6.81E-01,222.78,80.749,0,5.6301476,36.79758,-121.85672,35.263,51.145,0.00E+00
C5,120.934677,11.4223,11.423,3.80E+04,3.80E+04,33.5945,33.5802,36,1025.7682,4.89E-01,217.865,78.934,0,5.6386288,36.79758,-121.85672,36.271,52.606,0.00E+00
C5,120.934704,11.3963,11.3991,3.80E+04,3.80E+04,33.5935,33.5793,37,1025.7768,4.26E-01,213.374,77.264,0,7.4686516,36.79758,-121.85672,37.278,54.068,0.00E+00
C5,120.934729,11.3359,11.3401,3.80E+04,3.79E+04,33.5953,33.5805,38,1025.7938,4.66E-01,211.598,76.523,0,6.8963325,36.79758,-121.85672,38.286,55.529,0.00E+00
C5,120.934748,11.3249,11.3232,3.79E+04,3.79E+04,33.5941,33.5805,39,1025.7994,4.83E-01,203.484,73.572,0,7.4044633,36.79758,-121.85672,39.294,56.991,0.00E+00
C5,120.934767,11.2771,11.2779,3.79E+04,3.79E+04,33.5969,33.5825,40,1025.8148,4.80E-01,201.529,72.792,0,7.4163884,36.79758,-121.85672,40.301,58.452,0.00E+00
C5,120.934793,11.2568,11.2617,3.79E+04,3.79E+04,33.5987,33.5838,41,1025.8244,4.58E-01,195.849,70.71,0,8.9577184,36.79758,-121.85672,41.309,59.913,0.00E+00
C5,120.934822,11.1199,11.122,3.78E+04,3.78E+04,33.6131,33.599,42,1025.865,4.75E-01,194.554,70.045,0,9.4895983,36.79758,-121.85672,42.316,61.375,0.00E+00
C5,120.934834,11.0635,11.0629,3.77E+04,3.77E+04,33.6188,33.6056,43,1025.8841,4.51E-01,194.473,69.934,0,9.5879124,36.79758,-121.85672,43.324,62.836,0.00E+00
C5,120.934862,11.0941,11.0945,3.78E+04,3.77E+04,33.6126,33.5991,44,1025.8783,4.28E-01,185.516,66.754,0,10.432829,36.79758,-121.85672,44.332,64.298,0.00E+00
C5,120.934881,11.0438,11.0444,3.77E+04,3.77E+04,33.6139,33.6,45,1025.893,4.63E-01,186.237,66.942,0,11.093337,36.79758,-121.85672,45.34,65.759,0.00E+00
